Gender,Age,City,Category,Price_Category,Place_Name_x
0,2,0,4,1,Taman Lansia
0,14,0,4,1,Taman Lansia
0,21,0,4,1,Taman Lansia
1,10,0,4,1,Taman Lansia
1,12,0,4,1,Taman Lansia
1,20,4,1,0,Kampung Wisata Dipowinatan
0,2,4,1,0,Kampung Wisata Dipowinatan
1,6,4,1,0,Kampung Wisata Dipowinatan
0,3,4,1,0,Kampung Wisata Dipowinatan
1,21,4,1,0,Kampung Wisata Dipowinatan
1,6,4,1,0,Kampung Wisata Dipowinatan
0,20,4,1,0,Kampung Wisata Dipowinatan
1,9,4,1,0,Kampung Wisata Dipowinatan
0,7,4,1,0,Kampung Wisata Dipowinatan
1,0,4,1,0,Kampung Wisata Dipowinatan
0,13,4,1,0,Kampung Wisata Dipowinatan
1,5,4,1,0,Kampung Wisata Dipowinatan
1,20,4,1,0,Kampung Wisata Dipowinatan
0,7,4,1,0,Kampung Wisata Dipowinatan
1,3,4,1,0,Kampung Wisata Dipowinatan
1,4,4,1,0,Kampung Wisata Dipowinatan
0,2,4,1,0,Kampung Wisata Dipowinatan
0,10,4,1,0,Kampung Wisata Dipowinatan
0,11,4,1,0,Kampung Wisata Dipowinatan
1,13,4,1,0,Kampung Wisata Dipowinatan
0,18,4,1,0,Kampung Wisata Dipowinatan
0,13,4,1,0,Kampung Wisata Dipowinatan
1,20,2,4,2,Saloka Theme Park
1,14,2,4,2,Saloka Theme Park
1,1,2,4,2,Saloka Theme Park
1,10,2,4,2,Saloka Theme Park
0,15,2,4,2,Saloka Theme Park
0,11,2,4,2,Saloka Theme Park
0,17,2,4,2,Saloka Theme Park
1,0,2,4,2,Saloka Theme Park
1,20,2,4,2,Saloka Theme Park
1,3,2,4,2,Saloka Theme Park
0,2,2,4,2,Saloka Theme Park
0,8,2,4,2,Saloka Theme Park
1,4,2,4,2,Saloka Theme Park
1,11,2,4,2,Saloka Theme Park
1,5,2,4,2,Saloka Theme Park
0,21,2,4,2,Saloka Theme Park
1,21,2,4,2,Saloka Theme Park
1,20,4,2,2,Gembira Loka Zoo
1,3,4,2,2,Gembira Loka Zoo
1,14,4,2,2,Gembira Loka Zoo
1,11,4,2,2,Gembira Loka Zoo
1,13,4,2,2,Gembira Loka Zoo
0,10,4,2,2,Gembira Loka Zoo
0,19,4,2,2,Gembira Loka Zoo
0,6,4,2,2,Gembira Loka Zoo
0,12,4,2,2,Gembira Loka Zoo
0,4,4,2,2,Gembira Loka Zoo
0,7,4,2,2,Gembira Loka Zoo
1,10,4,2,2,Gembira Loka Zoo
1,16,4,2,2,Gembira Loka Zoo
0,9,4,2,2,Gembira Loka Zoo
0,0,4,2,2,Gembira Loka Zoo
1,12,4,2,2,Gembira Loka Zoo
1,10,4,2,2,Gembira Loka Zoo
0,5,4,2,2,Gembira Loka Zoo
0,2,4,2,2,Gembira Loka Zoo
1,10,4,2,2,Gembira Loka Zoo
1,9,4,2,2,Gembira Loka Zoo
1,12,4,2,2,Gembira Loka Zoo
0,12,4,2,2,Gembira Loka Zoo
1,10,4,2,2,Gembira Loka Zoo
1,20,4,3,1,Pasar Kebon Empring Bintaran
1,11,4,3,1,Pasar Kebon Empring Bintaran
1,7,4,3,1,Pasar Kebon Empring Bintaran
0,14,4,3,1,Pasar Kebon Empring Bintaran
0,14,4,3,1,Pasar Kebon Empring Bintaran
0,14,4,3,1,Pasar Kebon Empring Bintaran
0,7,4,3,1,Pasar Kebon Empring Bintaran
0,12,4,3,1,Pasar Kebon Empring Bintaran
1,13,4,3,1,Pasar Kebon Empring Bintaran
0,7,4,3,1,Pasar Kebon Empring Bintaran
1,5,4,3,1,Pasar Kebon Empring Bintaran
1,20,4,3,1,Pasar Kebon Empring Bintaran
0,1,4,3,1,Pasar Kebon Empring Bintaran
1,15,4,3,1,Pasar Kebon Empring Bintaran
0,12,4,3,1,Pasar Kebon Empring Bintaran
1,5,4,3,1,Pasar Kebon Empring Bintaran
0,2,4,3,1,Pasar Kebon Empring Bintaran
0,2,4,3,1,Pasar Kebon Empring Bintaran
1,2,4,3,1,Pasar Kebon Empring Bintaran
1,9,4,3,1,Pasar Kebon Empring Bintaran
1,16,4,3,1,Pasar Kebon Empring Bintaran
0,15,4,3,1,Pasar Kebon Empring Bintaran
1,13,4,3,1,Pasar Kebon Empring Bintaran
1,20,4,1,1,Alun-alun Utara Keraton Yogyakarta
1,17,4,1,1,Alun-alun Utara Keraton Yogyakarta
1,21,4,1,1,Alun-alun Utara Keraton Yogyakarta
1,11,4,1,1,Alun-alun Utara Keraton Yogyakarta
0,11,4,1,1,Alun-alun Utara Keraton Yogyakarta
0,14,4,1,1,Alun-alun Utara Keraton Yogyakarta
1,0,4,1,1,Alun-alun Utara Keraton Yogyakarta
1,12,4,1,1,Alun-alun Utara Keraton Yogyakarta
1,10,4,1,1,Alun-alun Utara Keraton Yogyakarta
0,9,4,1,1,Alun-alun Utara Keraton Yogyakarta
0,8,4,1,1,Alun-alun Utara Keraton Yogyakarta
0,2,4,1,1,Alun-alun Utara Keraton Yogyakarta
1,4,4,1,1,Alun-alun Utara Keraton Yogyakarta
1,12,4,1,1,Alun-alun Utara Keraton Yogyakarta
1,14,4,1,1,Alun-alun Utara Keraton Yogyakarta
1,11,4,1,1,Alun-alun Utara Keraton Yogyakarta
0,13,4,1,1,Alun-alun Utara Keraton Yogyakarta
1,4,0,2,1,Curug Malela
1,6,0,2,1,Curug Malela
1,3,0,2,1,Curug Malela
0,15,0,2,1,Curug Malela
0,13,0,2,1,Curug Malela
1,20,0,2,1,Curug Malela
1,1,0,2,1,Curug Malela
0,9,0,2,1,Curug Malela
1,21,0,2,1,Curug Malela
1,6,0,2,1,Curug Malela
1,13,0,2,1,Curug Malela
1,2,0,2,1,Curug Malela
1,2,0,2,1,Curug Malela
1,1,0,2,1,Curug Malela
1,11,0,2,1,Curug Malela
1,10,0,2,1,Curug Malela
0,10,0,2,1,Curug Malela
1,12,0,2,1,Curug Malela
1,9,0,2,1,Curug Malela
1,10,0,2,1,Curug Malela
1,19,0,2,1,Curug Malela
1,4,4,1,1,Kampung Wisata Rejowinangun
1,16,4,1,1,Kampung Wisata Rejowinangun
1,7,4,1,1,Kampung Wisata Rejowinangun
0,13,4,1,1,Kampung Wisata Rejowinangun
0,10,4,1,1,Kampung Wisata Rejowinangun
1,19,4,1,1,Kampung Wisata Rejowinangun
1,16,4,1,1,Kampung Wisata Rejowinangun
1,21,4,1,1,Kampung Wisata Rejowinangun
0,15,4,1,1,Kampung Wisata Rejowinangun
1,11,4,1,1,Kampung Wisata Rejowinangun
0,18,4,1,1,Kampung Wisata Rejowinangun
0,9,4,1,1,Kampung Wisata Rejowinangun
1,15,4,1,1,Kampung Wisata Rejowinangun
1,12,4,1,1,Kampung Wisata Rejowinangun
1,0,4,1,1,Kampung Wisata Rejowinangun
1,0,4,1,1,Kampung Wisata Rejowinangun
0,5,4,1,1,Kampung Wisata Rejowinangun
0,1,4,1,1,Kampung Wisata Rejowinangun
1,5,4,1,1,Kampung Wisata Rejowinangun
0,12,4,1,1,Kampung Wisata Rejowinangun
1,4,4,3,1,Pasar Beringharjo
1,16,4,3,1,Pasar Beringharjo
0,13,4,3,1,Pasar Beringharjo
0,9,4,3,1,Pasar Beringharjo
1,20,4,3,1,Pasar Beringharjo
1,20,4,3,1,Pasar Beringharjo
0,10,4,3,1,Pasar Beringharjo
0,14,4,3,1,Pasar Beringharjo
0,14,4,3,1,Pasar Beringharjo
0,20,4,3,1,Pasar Beringharjo
0,6,4,3,1,Pasar Beringharjo
0,14,4,3,1,Pasar Beringharjo
0,20,4,3,1,Pasar Beringharjo
0,4,4,3,1,Pasar Beringharjo
0,7,4,3,1,Pasar Beringharjo
0,6,4,3,1,Pasar Beringharjo
1,10,4,3,1,Pasar Beringharjo
0,7,4,3,1,Pasar Beringharjo
0,3,4,3,1,Pasar Beringharjo
0,3,4,3,1,Pasar Beringharjo
1,9,4,3,1,Pasar Beringharjo
0,1,4,3,1,Pasar Beringharjo
0,10,4,3,1,Pasar Beringharjo
0,2,4,3,1,Pasar Beringharjo
1,9,4,3,1,Pasar Beringharjo
0,20,4,3,1,Pasar Beringharjo
0,21,4,3,1,Pasar Beringharjo
1,11,4,3,1,Pasar Beringharjo
0,19,4,3,1,Pasar Beringharjo
0,12,4,3,1,Pasar Beringharjo
0,13,4,3,1,Pasar Beringharjo
1,4,0,1,1,Museum Geologi Bandung
1,4,0,1,1,Museum Geologi Bandung
1,17,0,1,1,Museum Geologi Bandung
1,1,0,1,1,Museum Geologi Bandung
0,0,0,1,1,Museum Geologi Bandung
1,4,0,1,1,Museum Geologi Bandung
0,1,0,1,1,Museum Geologi Bandung
0,14,0,1,1,Museum Geologi Bandung
1,11,0,1,1,Museum Geologi Bandung
0,14,0,1,1,Museum Geologi Bandung
1,0,0,1,1,Museum Geologi Bandung
0,4,0,1,1,Museum Geologi Bandung
1,13,0,1,1,Museum Geologi Bandung
0,11,0,1,1,Museum Geologi Bandung
1,10,0,1,1,Museum Geologi Bandung
1,5,0,1,1,Museum Geologi Bandung
1,11,0,1,1,Museum Geologi Bandung
0,9,0,1,1,Museum Geologi Bandung
1,19,0,1,1,Museum Geologi Bandung
0,6,0,1,1,Museum Geologi Bandung
1,12,0,1,1,Museum Geologi Bandung
1,7,0,1,1,Museum Geologi Bandung
0,8,0,1,1,Museum Geologi Bandung
1,4,3,2,1,Kebun Binatang Surabaya
1,14,3,2,1,Kebun Binatang Surabaya
1,3,3,2,1,Kebun Binatang Surabaya
1,7,3,2,1,Kebun Binatang Surabaya
0,12,3,2,1,Kebun Binatang Surabaya
0,17,3,2,1,Kebun Binatang Surabaya
1,0,3,2,1,Kebun Binatang Surabaya
1,5,3,2,1,Kebun Binatang Surabaya
1,3,3,2,1,Kebun Binatang Surabaya
0,20,3,2,1,Kebun Binatang Surabaya
1,19,3,2,1,Kebun Binatang Surabaya
1,17,3,2,1,Kebun Binatang Surabaya
0,11,3,2,1,Kebun Binatang Surabaya
1,11,3,2,1,Kebun Binatang Surabaya
0,8,3,2,1,Kebun Binatang Surabaya
0,0,3,2,1,Kebun Binatang Surabaya
0,0,3,2,1,Kebun Binatang Surabaya
1,9,3,2,1,Kebun Binatang Surabaya
1,9,3,2,1,Kebun Binatang Surabaya
1,9,3,2,1,Kebun Binatang Surabaya
1,16,3,2,1,Kebun Binatang Surabaya
0,19,3,2,1,Kebun Binatang Surabaya
1,4,0,2,1,Curug Batu Templek
0,12,0,2,1,Curug Batu Templek
0,13,0,2,1,Curug Batu Templek
0,18,0,2,1,Curug Batu Templek
1,4,0,2,1,Curug Batu Templek
0,6,0,2,1,Curug Batu Templek
1,11,0,2,1,Curug Batu Templek
1,11,0,2,1,Curug Batu Templek
0,20,0,2,1,Curug Batu Templek
1,21,0,2,1,Curug Batu Templek
1,5,0,2,1,Curug Batu Templek
0,20,0,2,1,Curug Batu Templek
1,15,0,2,1,Curug Batu Templek
1,19,0,2,1,Curug Batu Templek
0,13,0,2,1,Curug Batu Templek
0,0,0,2,1,Curug Batu Templek
0,2,0,2,1,Curug Batu Templek
0,20,0,2,1,Curug Batu Templek
1,12,0,2,1,Curug Batu Templek
0,17,0,2,1,Curug Batu Templek
0,17,0,2,1,Curug Batu Templek
0,20,2,5,1,Masjid Kapal Semarang
0,9,2,5,1,Masjid Kapal Semarang
1,1,2,5,1,Masjid Kapal Semarang
1,0,2,5,1,Masjid Kapal Semarang
1,0,2,5,1,Masjid Kapal Semarang
0,10,2,5,1,Masjid Kapal Semarang
0,4,2,5,1,Masjid Kapal Semarang
0,18,2,5,1,Masjid Kapal Semarang
1,8,2,5,1,Masjid Kapal Semarang
1,14,2,5,1,Masjid Kapal Semarang
0,2,2,5,1,Masjid Kapal Semarang
0,1,2,5,1,Masjid Kapal Semarang
0,6,2,5,1,Masjid Kapal Semarang
0,2,2,5,1,Masjid Kapal Semarang
1,22,2,5,1,Masjid Kapal Semarang
0,12,2,5,1,Masjid Kapal Semarang
0,20,2,5,1,Masjid Kapal Semarang
0,20,2,4,1,Taman Srigunting
1,8,2,4,1,Taman Srigunting
1,20,2,4,1,Taman Srigunting
1,11,2,4,1,Taman Srigunting
0,9,2,4,1,Taman Srigunting
1,3,2,4,1,Taman Srigunting
0,19,2,4,1,Taman Srigunting
1,9,2,4,1,Taman Srigunting
0,11,2,4,1,Taman Srigunting
0,11,2,4,1,Taman Srigunting
1,15,2,4,1,Taman Srigunting
0,3,2,4,1,Taman Srigunting
1,2,2,4,1,Taman Srigunting
0,2,2,4,1,Taman Srigunting
1,1,2,4,1,Taman Srigunting
0,17,2,4,1,Taman Srigunting
0,16,2,4,1,Taman Srigunting
1,10,2,4,1,Taman Srigunting
0,20,3,4,1,Taman Keputran
0,8,3,4,1,Taman Keputran
0,3,3,4,1,Taman Keputran
0,6,3,4,1,Taman Keputran
1,1,3,4,1,Taman Keputran
0,18,3,4,1,Taman Keputran
1,19,3,4,1,Taman Keputran
0,1,3,4,1,Taman Keputran
1,4,3,4,1,Taman Keputran
1,11,3,4,1,Taman Keputran
0,6,3,4,1,Taman Keputran
1,20,3,4,1,Taman Keputran
0,17,3,4,1,Taman Keputran
0,11,3,4,1,Taman Keputran
1,7,3,4,1,Taman Keputran
1,15,3,4,1,Taman Keputran
0,0,3,4,1,Taman Keputran
0,16,3,4,1,Taman Keputran
0,6,3,4,1,Taman Keputran
0,1,3,4,1,Taman Keputran
0,2,3,4,1,Taman Keputran
0,5,3,4,1,Taman Keputran
0,0,3,4,1,Taman Keputran
1,10,3,4,1,Taman Keputran
1,16,3,4,1,Taman Keputran
1,21,3,4,1,Taman Keputran
0,20,2,4,2,Water Blaster Bukit Candi Golf
0,8,2,4,2,Water Blaster Bukit Candi Golf
0,15,2,4,2,Water Blaster Bukit Candi Golf
1,21,2,4,2,Water Blaster Bukit Candi Golf
0,1,2,4,2,Water Blaster Bukit Candi Golf
0,14,2,4,2,Water Blaster Bukit Candi Golf
0,10,2,4,2,Water Blaster Bukit Candi Golf
1,13,2,4,2,Water Blaster Bukit Candi Golf
1,15,2,4,2,Water Blaster Bukit Candi Golf
1,1,2,4,2,Water Blaster Bukit Candi Golf
1,19,2,4,2,Water Blaster Bukit Candi Golf
1,11,2,4,2,Water Blaster Bukit Candi Golf
1,9,2,4,2,Water Blaster Bukit Candi Golf
0,1,2,4,2,Water Blaster Bukit Candi Golf
0,5,2,4,2,Water Blaster Bukit Candi Golf
0,0,2,4,2,Water Blaster Bukit Candi Golf
1,4,2,4,2,Water Blaster Bukit Candi Golf
1,16,2,4,2,Water Blaster Bukit Candi Golf
0,20,0,2,1,Taman Hutan Raya Ir. H. Djuanda
1,8,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,8,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,9,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,15,0,2,1,Taman Hutan Raya Ir. H. Djuanda
1,11,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,15,0,2,1,Taman Hutan Raya Ir. H. Djuanda
1,20,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,14,0,2,1,Taman Hutan Raya Ir. H. Djuanda
1,9,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,18,0,2,1,Taman Hutan Raya Ir. H. Djuanda
1,3,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,12,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,12,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,9,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,0,0,2,1,Taman Hutan Raya Ir. H. Djuanda
1,13,0,2,1,Taman Hutan Raya Ir. H. Djuanda
1,12,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,11,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,17,0,2,1,Taman Hutan Raya Ir. H. Djuanda
0,20,4,4,1,Monumen Serangan Umum 1 Maret
1,8,4,4,1,Monumen Serangan Umum 1 Maret
1,14,4,4,1,Monumen Serangan Umum 1 Maret
1,1,4,4,1,Monumen Serangan Umum 1 Maret
1,17,4,4,1,Monumen Serangan Umum 1 Maret
0,14,4,4,1,Monumen Serangan Umum 1 Maret
0,12,4,4,1,Monumen Serangan Umum 1 Maret
0,3,4,4,1,Monumen Serangan Umum 1 Maret
0,10,4,4,1,Monumen Serangan Umum 1 Maret
1,12,4,4,1,Monumen Serangan Umum 1 Maret
0,2,4,4,1,Monumen Serangan Umum 1 Maret
0,12,4,4,1,Monumen Serangan Umum 1 Maret
1,20,4,4,1,Monumen Serangan Umum 1 Maret
0,21,4,4,1,Monumen Serangan Umum 1 Maret
1,11,4,4,1,Monumen Serangan Umum 1 Maret
1,13,4,4,1,Monumen Serangan Umum 1 Maret
1,16,4,2,0,Goa Jomblang
1,11,4,2,0,Goa Jomblang
0,3,4,2,0,Goa Jomblang
1,3,4,2,0,Goa Jomblang
0,5,4,2,0,Goa Jomblang
1,7,4,2,0,Goa Jomblang
0,1,4,2,0,Goa Jomblang
0,12,4,2,0,Goa Jomblang
1,13,4,2,0,Goa Jomblang
0,17,4,2,0,Goa Jomblang
0,12,4,2,0,Goa Jomblang
1,21,4,2,0,Goa Jomblang
0,14,4,2,0,Goa Jomblang
1,15,4,2,0,Goa Jomblang
0,2,4,2,0,Goa Jomblang
1,4,4,2,0,Goa Jomblang
0,5,4,2,0,Goa Jomblang
1,12,4,2,0,Goa Jomblang
1,12,4,2,0,Goa Jomblang
1,12,4,2,0,Goa Jomblang
0,8,4,2,0,Goa Jomblang
1,16,1,1,1,Galeri Nasional Indonesia
0,8,1,1,1,Galeri Nasional Indonesia
0,8,1,1,1,Galeri Nasional Indonesia
0,3,1,1,1,Galeri Nasional Indonesia
1,21,1,1,1,Galeri Nasional Indonesia
0,1,1,1,1,Galeri Nasional Indonesia
0,13,1,1,1,Galeri Nasional Indonesia
1,3,1,1,1,Galeri Nasional Indonesia
0,20,1,1,1,Galeri Nasional Indonesia
1,14,1,1,1,Galeri Nasional Indonesia
1,0,1,1,1,Galeri Nasional Indonesia
0,7,1,1,1,Galeri Nasional Indonesia
1,5,1,1,1,Galeri Nasional Indonesia
0,0,1,1,1,Galeri Nasional Indonesia
1,2,1,1,1,Galeri Nasional Indonesia
0,2,1,1,1,Galeri Nasional Indonesia
0,2,1,1,1,Galeri Nasional Indonesia
0,10,1,1,1,Galeri Nasional Indonesia
1,12,1,1,1,Galeri Nasional Indonesia
0,15,1,1,1,Galeri Nasional Indonesia
0,17,1,1,1,Galeri Nasional Indonesia
0,12,3,4,1,Taman Hiburan Rakyat
1,3,3,4,1,Taman Hiburan Rakyat
0,14,3,4,1,Taman Hiburan Rakyat
1,0,3,4,1,Taman Hiburan Rakyat
0,14,3,4,1,Taman Hiburan Rakyat
1,6,3,4,1,Taman Hiburan Rakyat
0,4,3,4,1,Taman Hiburan Rakyat
0,14,3,4,1,Taman Hiburan Rakyat
1,9,3,4,1,Taman Hiburan Rakyat
0,12,3,4,1,Taman Hiburan Rakyat
1,12,3,4,1,Taman Hiburan Rakyat
1,10,3,4,1,Taman Hiburan Rakyat
0,13,3,4,1,Taman Hiburan Rakyat
1,9,3,4,1,Taman Hiburan Rakyat
0,5,3,4,1,Taman Hiburan Rakyat
0,6,3,4,1,Taman Hiburan Rakyat
1,12,3,4,1,Taman Hiburan Rakyat
1,1,3,4,1,Taman Hiburan Rakyat
1,7,3,4,1,Taman Hiburan Rakyat
0,7,3,4,1,Taman Hiburan Rakyat
0,12,4,1,0,Bukit Panguk Kediwung
0,13,4,1,0,Bukit Panguk Kediwung
0,5,4,1,0,Bukit Panguk Kediwung
0,18,4,1,0,Bukit Panguk Kediwung
1,6,4,1,0,Bukit Panguk Kediwung
1,4,4,1,0,Bukit Panguk Kediwung
0,11,4,1,0,Bukit Panguk Kediwung
1,16,4,1,0,Bukit Panguk Kediwung
0,19,4,1,0,Bukit Panguk Kediwung
1,0,4,1,0,Bukit Panguk Kediwung
0,12,4,1,0,Bukit Panguk Kediwung
0,16,4,1,0,Bukit Panguk Kediwung
0,22,4,1,0,Bukit Panguk Kediwung
1,0,4,1,0,Bukit Panguk Kediwung
0,5,4,1,0,Bukit Panguk Kediwung
0,0,4,1,0,Bukit Panguk Kediwung
0,0,4,1,0,Bukit Panguk Kediwung
1,5,4,1,0,Bukit Panguk Kediwung
1,20,4,1,0,Bukit Panguk Kediwung
0,20,4,1,0,Bukit Panguk Kediwung
1,9,4,1,0,Bukit Panguk Kediwung
0,19,4,1,0,Bukit Panguk Kediwung
0,15,4,1,0,Bukit Panguk Kediwung
0,11,4,1,0,Bukit Panguk Kediwung
0,20,4,1,0,Bukit Panguk Kediwung
0,12,0,4,1,Farm House Susu Lembang
0,2,0,4,1,Farm House Susu Lembang
0,2,0,4,1,Farm House Susu Lembang
0,9,0,4,1,Farm House Susu Lembang
1,1,0,4,1,Farm House Susu Lembang
0,0,0,4,1,Farm House Susu Lembang
0,10,0,4,1,Farm House Susu Lembang
0,12,0,4,1,Farm House Susu Lembang
1,14,0,4,1,Farm House Susu Lembang
0,14,0,4,1,Farm House Susu Lembang
0,4,0,4,1,Farm House Susu Lembang
1,0,0,4,1,Farm House Susu Lembang
0,19,0,4,1,Farm House Susu Lembang
1,5,0,4,1,Farm House Susu Lembang
1,16,0,4,1,Farm House Susu Lembang
0,2,0,4,1,Farm House Susu Lembang
1,10,0,4,1,Farm House Susu Lembang
1,12,0,4,1,Farm House Susu Lembang
0,0,0,4,1,Farm House Susu Lembang
0,0,0,4,1,Farm House Susu Lembang
0,2,0,4,1,Farm House Susu Lembang
0,2,0,4,1,Farm House Susu Lembang
1,9,0,4,1,Farm House Susu Lembang
1,13,0,4,1,Farm House Susu Lembang
0,13,0,4,1,Farm House Susu Lembang
0,12,0,2,1,Taman Begonia
0,3,0,2,1,Taman Begonia
1,11,0,2,1,Taman Begonia
0,10,0,2,1,Taman Begonia
1,17,0,2,1,Taman Begonia
0,12,0,2,1,Taman Begonia
0,17,0,2,1,Taman Begonia
0,9,0,2,1,Taman Begonia
0,9,0,2,1,Taman Begonia
1,3,0,2,1,Taman Begonia
0,20,0,2,1,Taman Begonia
1,7,0,2,1,Taman Begonia
0,14,0,2,1,Taman Begonia
0,19,0,2,1,Taman Begonia
0,6,0,2,1,Taman Begonia
1,9,0,2,1,Taman Begonia
0,1,0,2,1,Taman Begonia
0,12,0,2,1,Taman Begonia
1,4,0,2,1,Taman Begonia
1,10,0,2,1,Taman Begonia
1,20,0,2,1,Taman Begonia
0,12,4,0,1,Pantai Baron
1,7,4,0,1,Pantai Baron
1,1,4,0,1,Pantai Baron
0,3,4,0,1,Pantai Baron
1,8,4,0,1,Pantai Baron
1,19,4,0,1,Pantai Baron
0,9,4,0,1,Pantai Baron
0,9,4,0,1,Pantai Baron
0,10,4,0,1,Pantai Baron
1,21,4,0,1,Pantai Baron
0,14,4,0,1,Pantai Baron
0,4,4,0,1,Pantai Baron
0,20,4,0,1,Pantai Baron
1,3,4,0,1,Pantai Baron
0,7,4,0,1,Pantai Baron
0,12,4,0,1,Pantai Baron
1,13,4,0,1,Pantai Baron
1,5,4,0,1,Pantai Baron
0,2,4,0,1,Pantai Baron
1,10,4,0,1,Pantai Baron
0,9,4,0,1,Pantai Baron
1,1,4,0,1,Pantai Baron
1,7,4,0,1,Pantai Baron
0,12,0,2,1,Curug Cilengkrang
0,16,0,2,1,Curug Cilengkrang
0,15,0,2,1,Curug Cilengkrang
0,14,0,2,1,Curug Cilengkrang
0,6,0,2,1,Curug Cilengkrang
1,0,0,2,1,Curug Cilengkrang
1,21,0,2,1,Curug Cilengkrang
0,12,0,2,1,Curug Cilengkrang
0,14,0,2,1,Curug Cilengkrang
1,15,0,2,1,Curug Cilengkrang
0,11,0,2,1,Curug Cilengkrang
1,5,0,2,1,Curug Cilengkrang
1,20,0,2,1,Curug Cilengkrang
1,12,0,2,1,Curug Cilengkrang
1,11,0,2,1,Curug Cilengkrang
1,11,0,2,1,Curug Cilengkrang
0,2,0,2,1,Curug Cilengkrang
0,2,0,2,1,Curug Cilengkrang
1,4,0,2,1,Curug Cilengkrang
0,18,0,2,1,Curug Cilengkrang
0,7,0,2,1,Curug Cilengkrang
0,7,0,2,1,Curug Cilengkrang
0,16,0,2,1,Curug Cilengkrang
1,8,0,4,1,The Great Asia Africa
1,3,0,4,1,The Great Asia Africa
1,19,0,4,1,The Great Asia Africa
1,3,0,4,1,The Great Asia Africa
0,14,0,4,1,The Great Asia Africa
1,3,0,4,1,The Great Asia Africa
0,6,0,4,1,The Great Asia Africa
1,20,0,4,1,The Great Asia Africa
0,4,0,4,1,The Great Asia Africa
1,9,0,4,1,The Great Asia Africa
0,4,0,4,1,The Great Asia Africa
1,13,0,4,1,The Great Asia Africa
0,1,0,4,1,The Great Asia Africa
1,11,0,4,1,The Great Asia Africa
1,15,0,4,1,The Great Asia Africa
1,0,0,4,1,The Great Asia Africa
1,10,0,4,1,The Great Asia Africa
0,2,0,4,1,The Great Asia Africa
1,2,0,4,1,The Great Asia Africa
0,10,0,4,1,The Great Asia Africa
0,15,0,4,1,The Great Asia Africa
0,16,0,4,1,The Great Asia Africa
1,8,0,2,1,Happyfarm Ciwidey
0,6,0,2,1,Happyfarm Ciwidey
1,3,0,2,1,Happyfarm Ciwidey
1,6,0,2,1,Happyfarm Ciwidey
1,19,0,2,1,Happyfarm Ciwidey
1,1,0,2,1,Happyfarm Ciwidey
1,3,0,2,1,Happyfarm Ciwidey
1,8,0,2,1,Happyfarm Ciwidey
0,16,0,2,1,Happyfarm Ciwidey
0,9,0,2,1,Happyfarm Ciwidey
1,21,0,2,1,Happyfarm Ciwidey
0,4,0,2,1,Happyfarm Ciwidey
1,13,0,2,1,Happyfarm Ciwidey
0,13,0,2,1,Happyfarm Ciwidey
1,2,0,2,1,Happyfarm Ciwidey
0,15,0,2,1,Happyfarm Ciwidey
0,10,0,2,1,Happyfarm Ciwidey
0,21,0,2,1,Happyfarm Ciwidey
0,14,0,2,1,Happyfarm Ciwidey
1,22,0,2,1,Happyfarm Ciwidey
0,11,0,2,1,Happyfarm Ciwidey
0,8,0,2,1,Happyfarm Ciwidey
1,8,0,2,1,Bukit Gantole Cililin
0,0,0,2,1,Bukit Gantole Cililin
0,5,0,2,1,Bukit Gantole Cililin
1,4,0,2,1,Bukit Gantole Cililin
0,15,0,2,1,Bukit Gantole Cililin
1,11,0,2,1,Bukit Gantole Cililin
1,13,0,2,1,Bukit Gantole Cililin
1,0,0,2,1,Bukit Gantole Cililin
0,12,0,2,1,Bukit Gantole Cililin
0,19,0,2,1,Bukit Gantole Cililin
0,6,0,2,1,Bukit Gantole Cililin
0,4,0,2,1,Bukit Gantole Cililin
1,3,0,2,1,Bukit Gantole Cililin
0,11,0,2,1,Bukit Gantole Cililin
0,19,0,2,1,Bukit Gantole Cililin
1,15,0,2,1,Bukit Gantole Cililin
1,13,0,2,1,Bukit Gantole Cililin
0,7,0,2,1,Bukit Gantole Cililin
0,16,0,2,1,Bukit Gantole Cililin
0,2,0,2,1,Bukit Gantole Cililin
0,2,0,2,1,Bukit Gantole Cililin
0,15,0,2,1,Bukit Gantole Cililin
0,20,0,2,1,Bukit Gantole Cililin
1,20,0,2,1,Bukit Gantole Cililin
1,8,2,1,1,Kampoeng Djadhoel Semarang
0,3,2,1,1,Kampoeng Djadhoel Semarang
0,13,2,1,1,Kampoeng Djadhoel Semarang
0,6,2,1,1,Kampoeng Djadhoel Semarang
0,18,2,1,1,Kampoeng Djadhoel Semarang
1,19,2,1,1,Kampoeng Djadhoel Semarang
0,14,2,1,1,Kampoeng Djadhoel Semarang
1,0,2,1,1,Kampoeng Djadhoel Semarang
